Song Name,Lyrics
Living In A Ghost Town,"Woah, woah
I'm a ghost
Livin' in a ghost town
I'm a ghost
Livin' in a ghost town
You can come look for me
But I can't be found
You can search for me
I had to go underground
Life was so beautiful
Then we all got locked down
Feel like a ghost
Living in a ghost town, yeah
Once this place was hummin'
And the air was full of drummin'
The sound of cymbals crashin'
Glasses were all smashin'
Trumpets were all screamin'
Saxophones were blarin'
Nobody was carin'
If it's day or not
Woah, woah
I'm a ghost
Livin' in a ghost town
I'm goin' nowhere
Shut up all alone
So much time to lose
Just starin' at my phone
Every night I am dreamin'
That you'll come and creep in my bed
Please let this be over
Not stuck in a world without end
My friend
Woah
Woah, woah
Preachers were all preachin'
Charities beseechin'
Politicians dealin'
Thieves were happy stealin'
Widows were all weepin'
There's no beds for us to sleep in
Always had the feelin'
It will all come tumblin' down
I'm a ghost
Livin' in a ghost town
You can look for me
But I can't be found
Woah
We're all livin' in a ghost town (Woah)
Oh, livin' in a ghost town (Woah)
We were so beautiful (Woah)
I was your man about town (Woah)
Livin' in this ghost town (Woah)
Ain't havin' any fun (Woah)
If I wanna party (Woah)
It's a party of one (Woah, woah)"
Shine A Light,"Saw you stretched out in room ten o'nine
With a smile on your face and a tear right in your eye
Oh couldn't seem to get a line on you
My sweet honey love
Berber jewelry jangling down the street
Making bloodshot eyes at every woman that you meet
Could not seem to get a high on you
My-my sweet honey love
May the good Lord shine a light on you
Make every song your favorite tune
May the good Lord shine a light on you
Warm like the evening sun
When you're drunk in the alley, baby with your clothes all torn
When your late night friends leave you in the cold gray dawn
Whoa I just seen so many flies on you
I just can't brush 'em off
The angels beating all their wings in time
Smiles on their faces and a gleam right in their eyes
Whoa, thought I heard one sigh for you
Come on up now
Come on up now
Come on up now
May the good Lord shine a light on you
Yeah, make every song you sing your favorite tune
May the good Lord shine a light on you
Yeah, warm like the evening sun, ah-nah-nah yeah
Come on up now
Come on up now
Come on up now
Come on up now
(May the good Lord) Yeah, yeah, yeah (shine a light on you)
Ah my Lord, make every song you sing your favorite tune
Ah yeah, (May the good Lord) Yeah, yeah Lord, shine a light on you
My, my, my, my warm like the evening sun
My, my, my, my, my yeah, yeah-yeah"
Doo Doo Doo Doo Doo (Heartbreaker),"The police in New York City
They chased a boy right through the park
And in a case of mistaken identity
The put a bullet through his heart
Heart breakers with your forty four
I want to tear your world apart
You heart breaker with your forty four
I want to tear your world a part
A ten year old girl on a street corner
Sticking needles in her arm
She died in the dirt of an alleyway
Her mother said she had no chance, no chance!
Heart breaker, heart breaker
She stuck the pins right in her heart
Heart breaker, pain maker
Stole the love right out of you heart
Oh yeah, oh yeah
Want to tear your world apart
Oh yeah, oh yeah
Want to tear your world apart
Heart breaker, heart breaker
You stole the love right out of my heart
Heart breaker, heart breaker
I want to tear that world
I want to tear that world
I want to tear that world apart
Heart breaker, heart breaker
Stone love, stone love
Oh yeah, oh yeah
Heartbreaker, heartbreaker
Want to tear that world apart
Doo, doo doo doo doo doo doo, doo doo doo"
Loving Cup,"I'm the man on the mountain, come on up
I'm the plowman in the valley with a face full of mud
Yes, I'm fumbling, and I know my car don't start
Yes, I'm stumbling, and I know I play a bad guitar
Give me little drink from your loving cup
Just one drink and I'll fall down drunk
I'm the man who walks the hillsides in the sweet summer sun
I'm the man that brings you roses when you ain't got none
Well I can run and jump and fish, but I won't fight
You if you want to push and pull with me all night
Give me little drink from your loving cup
Just one drink and I'll fall down drunk
I feel so very humble with you tonight
Just sitting in front of the fire
See your face dancing in the flame
Feel your mouth kissing me again
What a beautiful buzz, what a beautiful buzz
What a beautiful buzz, what a beautiful buzz
Oh, what a beautiful buzz, what a beautiful buzz
Yes, I am nitty-gritty and my shirt's all torn
But I would love to spill the beans with you till dawn
Give me little drink from your loving cup
Just one drink and I'll fall down drunk
Give me little drink
Give me little drink
Give me little drink
Give me little drink
Give me little drink
Give me little drink
Give me little drink
Give me little drink
Give me little drink
Give me little drink
Give me little drink
Give me little drink
Give me little drink"
Mother's Little Helper,"What a drag it is getting old
""Kids are different today, "" I hear every mother say
Mother needs something today to calm her down
And though she's not really ill, there's a little yellow pill
She goes running for the shelter of her mother's little helper
And it helps her on her way, gets her through her busy day
""Things are different today, "" I hear every mother say
Cooking fresh food for her husband's just a drag
So she buys an instant cake, and she burns a frozen steak
And goes running for the shelter of her mother's little helper
And two help her on her way, get her through her busy day
Doctor, please, some more of these
Outside the door, she took four more
What a drag it is getting old
""Men just aren't the same today, "" I hear every mother say
They just don't appreciate that you get tired
They're so hard to satisfy, you can tranquilize your mind
So go running for the shelter of a mother's little helper
And four help you through the night, help to minimize your plight
Doctor, please, some more of these
Outside the door, she took four more
What a drag it is getting old
""Life's just much too hard today, "" I hear every mother say
The pursuit of happiness just seems a bore
And if you take more of those, you will get an overdose
No more running for the shelter of a mother's little helper
They just helped you on your way, through your busy dying day
Hey"
Rocks Off,"Oh yeah
I hear you talking
When I'm on the street
Your mouth don't move
But I can hear you speak
What's the matter with the boy?
He don't come around no more
Is he checking out for sure?
Is he gonna close the door on me?
I'm always hearing voices
On the street
I want to shout
But I can't hardly speak
I was making love last night
To a dancer friend of mine
I can't seem to stay in step
Come every time that she pirouettes over me
And I only get my rocks off
While I'm dreaming
I only get my rocks off
While I'm sleeping
I'm zipping through the days
At lightning speed
Plug in, flush out
And fire the fuckin' feed
Heading for the overload
Splattered on the dirty road
Kick me like you've kicked before
I can't even feel the pain no more
But I only get my rocks off
While I'm dreaming
I only get my rocks off
While I'm sleeping
Feel so hypnotized, can't describe the scene
It's all mesmerized, all that inside me
The sunshine bores the daylights out of me
Chasing shadows, moonlight mystery
Heading for the overload
Splattered on the dirty road
Kick me like you've kicked before
I can't even feel the pain no more
And I only get my rocks off
While I'm dreaming
I only get my rocks off
While I'm sleeping
And I only get my rocks off
While I'm dreaming
And I only get my rocks off
While I'm sleeping
Only get them off
Only get them off
Get them off
Only get them off, get them off
Only get them off"
Moonlight Mile - 2009 Mix,"When the wind blows and the rain feels cold
With a head full of snow
With a head full of snow
In the window there's a face you know
Don't the nights pass slow
Don't the nights pass slow
The sound of strangers sending nothing to my mind
Just another mad, mad day on the road
I am just living to be lying by your side
But I'm just about a moonlight mile on down the road
Made a rag pile of my shiny clothes
Gonna warm my bones
Gonna warm my bones
I got silence on my radio
Let the air waves flow
Let the air waves flow
Oh, I'm sleeping under strange, strange skies
Just another mad, mad day on the road
My dreams is fading down the railway line
I'm just about a moonlight mile down the road, yeah, yeah
I'm hiding, sister and I'm dreaming
I'm riding down your moonlight mile
I'm hiding, baby and I'm dreaming
I'm riding down your moonlight mile
I'm riding down your moonlight mile
Let it go now, come on up, babe
Yeah, let it go now
Yeah, flow now baby
Yeah, move on now, yeah
Yeah, I'm coming home
'Cause I'm just about a moonlight mile on down the road
Down the road, down the road, yeah, yeah, yeah, baby"
Paying The Cost To Be The Boss,"You act like you don't wanna listen
When I'm talkin' to you
You think you outta do baby
Anything you wanna do
You gotta be crazy, baby
Just gotta be out of your mind
As long as I'm payin' the bill
I'm payin' the cost to be the boss
I'll drink if I wanna
And play a little poker too
Don't you say nothing to me
As long as I'm takin' care of you
As long as I'm workin', baby
And payin' all the bills
I don't want no mouth from you
About the way I'm supposed to live
You gotta be crazy, baby
Just gotta be out of your mind
As long as I'm payin' the bill
I'm paying the cost to be the boss
Now that you've got me
You act like you're a shame
You don't act like my baby
You're just usin' money
But i tell you I'm gonna handle money
And I don't want no back talk
If you don't like what I'm doin' baby
Pick up your things and walk
You gotta be crazy, baby
Just gotta be out of your mind
As long as I'm payin' the bill
I'm payin' the cost to be the boss"
Happy,"Well I never kept a dollar past sunset
It always burned a hole in my pants
Never made a school mama happy
Never blew a second chance, oh no
I need a love to keep me happy
I need a love to keep me happy
Baby, baby keep me happy
Baby, baby keep me happy
Always took candy from strangers
Didn't wanna get me no trade
Never want to be like papa
Working for the boss ev'ry night and day
I need a love to keep me happy
I need a love, baby won't ya keep me happy
Baby, won't ya keep me happy
Baby, please keep me
I need a love to keep me happy
I need a love to keep me happy
Baby, baby keep me happy
Baby
Never got a flash out of cocktails
When I got some flesh off the bone
Never got a lift out of Lear jets
When I can fly way back home
I need a love to keep me happy
I need a love to keep me happy
Baby, baby keep me happy
Baby, baby keep me happy
Baby
Happy, baby won't you keep me
Happy, baby won't you keep me
Happy, baby won't you keep me
Happy, baby won't you keep me
Happy, baby won't you keep me
Happy, oh, keep on, baby, keep me
Happy, now baby won't you squeeze me
Happy, oh, baby got to feel it
Happy, now, now, now, now, now keep me
Happy, my, my, my, keep me
Happy, keep on baby, keep me
Happy, keep on baby, got to
Happy, my, my, baby keep me happy"
Rip This Joint,"Mama says yes, Papa says no
Make up you mind 'cause I gotta go
I'm gonna raise hell at the Union Hall
Drive myself right over the wall
Rip this joint, gonna save your soul
'Round and 'round and 'round we go
Roll this joint, gonna get down low
Start my starter, gonna stop the show
Oh, yeah, oh, yeah!
From San Jose down to Santa Fe
Kiss me quick, baby, won'tcha make my day
New Orleans with the Dixie Dean
Across to Dallas, Texas with the Butter Queen
Rip this joint, gonna get down low
Start my starter, going to stop the show
Gonna roll this joint, gonna get down low
'Round and 'round and 'round we'll go
Ying yang, you're my thing
Oh, now, baby, won't you hear me sing
Flip flop, fit to drop
Come on baby, won't you let it rock?
Mister President, Mister Immigration Man
Let me in, sweetie, to your fair land
I'm Tampa bound and Memphis too
Short Fat Fanny is on the loose
Rip this joint, gonna get down low
Then slip it right across into Buffalo
Gonna roll this joint, gonna get down low
'Round and 'round and 'round we'll go
Wham, bam, Birmingham
Alabama don't give a damn
Little Rock fit to drop
Ah, should just let it rock"
Harlem Shuffle - Remastered 2009,Unavailable
Route 66,"Well, if you ever plan to motor west
Try take my way
That's the highway
That's the best
Get your kicks on Route 66
Well, it winds from Chicago to L.A
More than two thousand miles all the way
Get your kicks on Route 66
Well, it goes from St. Louis
Down to Missouri
Oklahoma City looks oh so pretty
You'll see Amarillo
And Gallup, New Mexico
Flagstaff, Arizona
Don't forget Winona
Kingman, Barstow, San Bernadino
Would you get hip to this kindly tip
And go take that California trip?
Get your kicks on Route 66
Well, it goes from St. Louis
Down to Missouri
Oklahoma City looks oh so pretty
You'll see Amarillo
And Gallup, New Mexico
Flagstaff, Arizona
Don't forget Winona
Kingman, Barstow, San Bernadino
Would you get hip to this kindly tip
And go take that California trip?
Get your kicks on Route 66
Well, get your kicks on Route 66
Well, get your kicks on Route 66"
Bitch - 2009 Mix,Unavailable
Shattered - Remastered,"Uh huh shattered, uh huh shattered
Love and hope and sex and dreams
Are still surviving on the street
Look at me, I'm in tatters!
I'm a shattered
Shattered
Friends are so alarming
My lover's never charming
Life's just a cocktail party on the street
Big Apple
People dressed in plastic bags
Directing traffic
Some kind of fashion
Shattered
Laughter, joy, and loneliness and sex and sex and sex and sex
Look at me, I'm in tatters
I'm a shattered
Shattered
All this chitter-chatter, chitter-chatter, chitter-chatter 'bout
Shmatta, shmatta, shmatta, I can't give it away on 7th Avenue
This town's been wearing tatters (shattered, sha ooobie shattered)
Work and work for love and sex
Ain't you hungry for success, success, success, success
Does it matter? (shattered)
Does it matter?
Ah look at me
I'm shattered
I'm shattered 0
Look at me, I'm a shattered, yeah (shattered)
Pride and joy and greed and sex
That's what makes our town the best
Pride and joy and dirty dreams and still surviving on the street
And look at me, I'm in tatters, yeah
I've been battered, what does it matter
Does it matter, uh-huh
Does it matter, uh-huh, I'm a shattered
Mmm, I'm shattered, unh
Sha oobie, shattered, unh
Sha oobie, shattered
Sha oobie, shattered, shattered
Don't you know the crime rate is going up, up, up, up, up
To live in this town you must be tough, tough, tough, tough, tough!
You got rats on the West Side
Bed bugs uptown
What a mess this town's in tatters, I've been shattered
My brain's been battered, splattered all over Manhattan
Sha oobie, shattered, shattered, what say
Sha oobie, shattered
Sha oobie, shattered
Sha oobie, shattered
Uh-huh, this town's full of money grabbers
Go ahead, bite the Big Apple, don't mind the maggots, huh
Sha oobie, my brain's been battered
My friends they come around they
Flatter, flatter, flatter, flatter, flatter, flatter, flatter
Pile it up, pile it up, pile high on the platter"
The Last Time - Mono Version,Unavailable
Let It Bleed,"Well, we all need someone we can lean on
And if you want it, you can lean on me
Yeah, we all need someone we can lean on
And if you want it, you can lean on me
She said, ""My breasts, they will always be open
Baby, you can rest your weary head right on me
And there will always be a space in my parking lot
When you need a little coke and sympathy""
Yeah, we all need someone we can dream on
And if you want it, baby, well you can dream on me
Yeah, we all need someone we can cream on
And if you want to, well you can cream on me
I was dreaming of a steel guitar engagement
When you drunk my health in scented jasmine tea
But you knifed me in my dirty filthy basement
With that jaded, faded, junky nurse
Oh, what pleasant company, huh
Aw, we all need someone we can feed on
And if you want it, well you can feed on me
Take my arm, take my leg, oh, baby, don't you take my head
Yeah, we all need someone we can bleed on
Yeah, and if you want it, baby, well, you can bleed on me, yeah
We all need someone we can bleed on
Yeah, yeah, and if you want it, baby, why don't ya bleed on me?
All over, ooh!
Ahh, get it on rider, get it on rider, get it on rider
You can bleed all over me
Get it on rider, get it on rider, get it on rider
You can come all over, you can come all over me
Get it on rider, get it on rider, get it on rider
You can come all over me
Get it on rider
You can come all over me"
Like A Rolling Stone - Edit,"Once upon a time you dressed so fine
Threw the bums a dime in your prime, didn't you?
People call say 'beware doll, you're bound to fall'
You thought they were all kidding you
You used to laugh about
Everybody that was hanging out
Now you don't talk so loud
Now you don't seem so proud
About having to be scrounging your next meal
How does it feel, how does it feel?
To be without a home
Like a complete unknown, like a rolling stone
Ahh you've gone to the finest schools, alright Miss Lonely
But you know you only used to get juiced in it
Nobody's ever taught you how to live out on the street
And now you're gonna have to get used to it
You say you never compromise
With the mystery tramp, but now you realize
He's not selling any alibis
As you stare into the vacuum of his eyes
And say do you want to make a deal?
How does it feel, how does it feel?
To be on your own, with no direction home
A complete unknown, like a rolling stone
Ah you never turned around to see the frowns
On the jugglers and the clowns when they all did tricks for you
You never understood that it ain't no good
You shouldn't let other people get your kicks for you
You used to ride on a chrome horse with your diplomat
Who carried on his shoulder a Siamese cat
Ain't it hard when you discovered that
He really wasn't where it's at
After he took from you everything he could steal
How does it feel, how does it feel?
To be on your own, with no direction home
Like a complete unknown, like a rolling stone
Ahh princess on a steeple and all the pretty people
They're all drinking, thinking that they've got it made
Exchanging all precious gifts
But you better take your diamond ring, you better pawn it babe
You used to be so amused
At Napoleon in rags and the language that he used
Go to him he calls you, you can't refuse
When you ain't got nothing, you got nothing to lose
You're invisible now, you've got no secrets to conceal
How does it feel, ah how does it feel?
To be on your own, with no direction home
Like a complete unknown, like a rolling stone"
