Song Name,Lyrics
Pussy & Millions (feat. Travis Scott),"I been out, late night creepin', should I slide on bitches?
Posted up with the militia
Niggas ain't switchin', mind on missions
Mind on pussy and millions, mind on pussy and millions
I'm tryna call a sex symbol to eat my kids up
They say more money, more problems (Will)
Bring on the problems (Will)
Bring on the problems (Will)
Bring on the motherfuckin' problems
They say more money, more problems
Bring on the problems
Bring on the problems
Bring on the motherfuckin' problems, ayy
Braided up in Matsuhisa
Hit 'em then I get amnesia
Life ain't gettin' any easier
Flaca, Flacasita
I know that I'm not in love, she don't love me either
It's just hard to find the love, this shit keep on gettin' deeper
Who said it's cheaper to keep her?
I'd rather release her
Body ain't give her the wave like a feature
You know the procedure
Niggas is praying to God so we stay with the sweeper
I'm reppin' 4L with my twinny, so treacherous introduce y'all to the leader
Come to me with all the smoke
I like the money, for sure
But I love the hustle the most
She pretty, she show off her toes
And my Pateks, they came with a pole
Know this money bring envy and jealousy
I'm like, ""Fuck it, I want me some more""
Hit it from the back, she bent up
Playin' with the money, get spent up
Chains on my neck, no Kente
You the type of girl I pay rent for
Suck it in the car, that's what the tint for
Bought me a plane, not a Sprinter
Quarter-million dollars on her dental
She say I'm a stepper, but gentle
I been out, late night creepin', should I slide on bitches?
Posted up with the militia
Niggas ain't switchin', mind on missions
Mind on pussy and millions, mind on pussy and millions
I'm tryna call a sex symbol to eat my kids up
They say more money, more problems (Will)
Bring on the problems (Will)
Bring on the problems (Will)
Bring on the motherfuckin' problems
They say more money, more problems
Bring on the problems
Bring on the problems
Bring on the motherfuckin'
Only signin' the gang
We the new Lucian Grainge
Bring on the rings (yeah)
Her MJ thing, I'm talkin' a Brady thing
I'm off of the juice, never Canseco the mix
Rockin' the braids, not the twists
Full puff, he can't comb
Not actin' like Christians in here
But Christian Dior in they homes, the bigger we get
Gotta thank God for this, I got a lot that I give
I be handin' out gifts like the Christmas on twenty-fifth
Out in the twenties inside of the twenty and
Said I would buy the jet 'fore I could 'fford this shit
Now I got the jet, building the landing strip
In the back of the crib, I record the hits
In the front of the crib they valet the whips
(How many whips I need? Let's go)
Breakin', breakin' the records, more money, more problems
They come with the status
Runnin' through customs when you run the atlas
I got accustomed, accustomed the fastest
I'm talkin' 'bout fabrics, I'm talkin' 'bout mattress
I never sleep, though I sleep with a baddie
I'm movin' deep 'cause that's just how it's happenin'
If you come out, just be ready for action (La Flame)
Just needed some time
I settled my time, now they see the signs
You didn't leave me solo, right here, all alone
You held it down for me, right on my own
Young nigga get it, just try to get home
I got a rolodex all in my phone and it's still wrong
I been out, late night creepin', should I slide on bitches?
Posted outside with militia
Niggas ain't switchin', mind on mission
Mind on pussy and billions, mind on pussy and billions
You know I got a sex symbol, that eat my kids, uh
They say more money, more problems
Bring on the problems
Bring on the problems
Bring on the motherfuckin' problems
They say more money, more problems
Bring on the problems
Bring on the problems
Bring on the motherfuckin'"
Papi’s Home,"Yeah
(I was a child trying to be a man)
To all my sons worldwide
(I walked out on my only son)
All my juniors
(I left you in your mother's hands)
I apologize for my absence, I know I left you without a name to drop
(And now I'm standing right here)
I don't know how I expected you to get your clout up and get your money up, but
(With tears, with tears streaming from my eyes)
Don't worry
(See your mother raised a fine young man)
Daddy's home
(And I know I missed so much of your life)
Turn me up (Mario)
Yeah
Niggas know they need to stop
I'm standing at the top, that's how I know you never seen the top
Sierra Canyon parking lot lookin' like Magic City parking lot
Hear the talks when I walk by like you know it's over when we drop
Ayy, drop
Yeah, and I'm coming with the wop
Y'all niggas not poppin'
Fuck her, then she goin' shoppin'
Whoa, I'm runnin' out of opps
They're runnin' out of options
Put 'em up for adoption
Sign my name on the dot
Ayy, this is not luck, baby, this no four-leaf, no horseshoe
I'm in the bank thinkin', ""Poor you""
I'm in New York goin' Jon Chetrit
Supermodels and they all sexy
Lock the door to the bathroom 'cause they doin' something that is not Pepsi
I'm just pourin' up the shots
I remember that I told you I miss you, that was kinda like a mass text
I remember that I told I loved you, that was really in the past tense
I remember that I told you I get your true fears, that I get around
Mentioned havin' us a kid, 42 hit, I tend to kid around
Yeah, on Benedict with the top down
Shorties out here gettin' knocked down
City coming off a lockdown
Rap niggas doing weak features for a pop artist 'cause they popped down
Used to wanna throw the Roc up, niggas know how I rock now
You know how I'm rocking now
YM forever
Big owl, big birds forever
Don't make me go get your mama to talk to you
'Cause if he gotta get your motherfuckin' mama to talk to you
You know what I'm sayin', I'ma bring that motherfuckin' big switch out
At this point, I'ma start collectin' child support the opposite way
You gotta pay me to keep my motherfuckin' son, hahahaha
Look at me
(Take a real good look at me)
Don't turn away
(Don't you turn away like I did my son)
Look me in the eyes, junior
(I'm making no more promises)
For real
I'm trying to find the word to say
Daddy's home
Daddy's home (don't you know)
Daddy's home (said, your daddy's back home)
Yeah
Daddy's home (for every birthday that I missed)
Wanna be my dad again
We've got to start all over, be friends (start right here, right now)
If you wanna be my dad again (said, my only son)
We've got to start all over, be friends (can you look at me?)
Yeah, baby
Yeah, baby, that's it
Showtime
Something's happened to me, bro
Hahaha"
Toosie Slide,"Black leather gloves, no sequins
Buckles on the jacket, it's Alyx shit
Nike crossbody, got a piece in it
Got a dance, but it's really on some street shit
I'ma show you how to get it
It go, right foot up, left foot slide
Left foot up, right foot slide
Basically, I'm saying either way, we 'bout to slide, ayy
Can't let this one slide, ayy
Don't you wanna dance with me? No?
I could dance like Michael Jackson
I could give you thug passion
It's a Thriller in the trap where we from
Baby, don't you want to dance with me? No?
I could dance like Michael Jackson
I could give you satisfaction
And you know we out here everyday with it
I'ma show you how to get it
It go, right foot up, left foot slide
Left foot up, right foot slide
Basically, I'm saying either way, we 'bout to slide, ayy
Can't let this one slide, ayy (who's bad?)
Two thousand shorties wanna tie the knot, ayy, yeah
Two hundred shooters on my brother's block, whoa, yeah
Petal off a rose like, I love her her not, maybe not
I don't know what's wrong with me, I can't stop, whoa, yeah
Won't stop, whoa, yeah, never stop
Got so many opps, I be mistakin' opps for other opps
Got so many people that I love out of troubled spots
Other than the family I got, it's either you or me
That's just how I think, it's either you or me
This life got too deep for you, baby
Two or three of us about to creep where they stayin'
Black leather gloves, no sequins
Buckles on the jacket, it's Alyx shit
Nike crossbody, got a piece in it
Got a dance, but it's really on some street shit
I'ma show you how to get it
It go, right foot up, left foot slide
Left foot up, right foot slide
Basically, I'm sayin' either way, we 'bout to slide, ayy
Can't let this one slide, ayy (who's bad?)
Toosie slide, then I hit it double time
Then I hit a spin 'cause we spun their block a couple times
If it's not the right time, there'll always be another time
I'm not even trippin', we'll just see 'em in the summertime, whoa, yeah
Can't describe the pressure I be puttin' on myself, yeah
Really I just can't afford to lose nobody else, yeah
If they movin' shaky, we'll just do this shit ourselves, whoa
If I'm movin' shaky, Chubbs'll do this shit himself, yeah
Solo, niggas on they YOLO for real
Heard a lot about you, but we don't know for real
Next time, guarantee the truth'll get revealed
Black leather gloves, no sequins, yeah
Buckles on the jacket, it's Alyx shit
Nike crossbody, got a piece in it
Got a dance, but it's really on some street shit
I'ma show you how
It go, right foot up, left foot slide
Left foot up, right foot slide
Basically, I'm saying either way, we 'bout to slide, ayy
Can't let this one slide, ayy
Don't you wanna dance with me? No?
I could dance like Michael Jackson (Jackson)
I could give you thug passion (passion)
It's a Thriller in the trap where we from (where we from)
Baby, don't you want to dance with me? No?
I could dance like Michael Jackson (Jackson)
I could give you satisfaction ('faction)
And you know we out here everyday with it
I'ma show you how to get it
It go, right foot up, left foot slide
Left foot up, right foot slide
Basically, I'm sayin' either way, we 'bout to slide
(Who's bad?)"
Life Is Good (feat. Drake),"Workin' on the weekend like usual
Way off in the deep end like usual
Niggas swear they passed us, they doin' too much
Haven't done my taxes, I'm too turnt up
Virgil got a Patek on my wrist going nuts
Niggas caught me slipping once, okay, so what?
Someone hit your block up, I'd tell you if it was us
Manor house in Rosewood, this shit too plush
Say my days are numbered, but I keep wakin' up
Know you see my texts, baby, please say somethin'
Wine by the glass, your man a cheapskate, huh?
Niggas gotta move off my release day, huh?
Bitch, this is fame, not clout
I don't even know what that's about, watch your mouth
Baby got a ego twice the size of the crib
I can never tell her shit, it is what it is
Said what I had to and did what I did
Never turn my back on FBG, God forbid
Virgil got the Patek on my wrist doing frontflips
Giving you my number, but don't hit me on no dumb shit
Workin' on the weekend like usual
Way off in the deep end like usual (like usual)
Niggas swear they passed us, they doin' too much
Haven't done my taxes, I'm too turnt up
Virgil got a Patek on my wrist going nuts
Niggas caught me slipping once, okay, so what?
Someone hit your block up, I'd tell you if it was us
Manor house in Rosewood, this shit too plush
It's cool, man, got red bottoms on
Life is good, you know what I mean? Like
Uh, hunnid thousand for the cheapest ring
On a nigga finger, lil' bitch, woo
I done flew one out to Spain to be in my domain
And Audemar'd the bitch, woo
Dropped three dollars on a ring
Call it Bentley truck, lil' bitch, woo
I was in the trap serving cocaine
I ain't been the same since, woo
Granny, she was standing right there
While I catch a play on a brick, woo
I make them lil' niggas go haywire
Taliban in this bitch, woo
I done been down bad in them trenches
Had to ride with that stick, woo
Who gave you pills? Who gave you that dust?
Pluto sent you on a lick, woo
Too many convicts
They enrolled me to play in this shit, woo
I'm tryna avoid nonsense
Get Osama sprayed in this bitch, woo
They had the candlelight, lighting it up
Nigga, anybody could get it, woo
I'm on a PJ lighting it up
Backwood full of sticky, woo
I'm tryna tote that Draco in London
And it's an extended, woo
They gotta stretch a nigga out
We gon' die for this shit, woo
Yeah, I ride for my niggas
I lie to my bitch, woo
We some poor, high-class niggas
Made it, we rich, yeah
I was at the bando
Got a penthouse for a closet, woo
It's like a chandelier
On my neck, my wrist, woo
I got pink toes
They talk different languages, woo
Got Promethazine in my blood and Percocet
Yeah, hunnid thousand for the cheapest ring
On a nigga finger, lil' bitch, woo
I done flew one out to Spain to be in my domain
And Audemar'd the bitch, woo
Dropped three dollars on a ring
Call it Bentley truck, lil' bitch, woo
I was in the trap serving cocaine
I ain't been the same since
Racks by the ton I call up Serena
I go tremendo for new fettuccini
All fact though, clarity pinky
All fact though, we order up the Fiji
I'm in the loop with the voo
I'm in the loop with the woo
Which one of you working?
I put your face on the news
I put the pussy on the shirt
After I murk, then make 'em go shoot up the hearse
Cost me a quarter bird
Nigga it's worth it, then you a maniac
A fucking alien, how you splurgin'?
Got that kitty cat, I'm having fun with that
Goin' Birkin
Yeah, hunnid thousand for the cheapest ring
On a nigga finger, lil' bitch, woo
I done flew one out to Spain to be in my domain
And Audemar'd the bitch, woo
Dropped three dollars on a ring
Call it Bentley truck, lil' bitch, woo
I was in the trap serving cocaine
I ain't been the same since"
Love All (with JAY-Z),"Previously on Ready To Die
Never had a lot, this is all I need
People never care 'til it's R.I.P.
Niggas turned they back on me for no good reason
Loyalty is priceless and it's all I need
Can't burn a bridge just to light my way
Lotta '42 on the flights I'm taking
Pouring out my soul and it might sound crazy
Lotta falling outs help me build foundation
Never had a lot, this is all I need
People never care 'til it's R.I.P.
Niggas turned they back on me for no good reason
Never had a lot, this is all I need
Lost individuals is all I see
Grab the top spot like ""pardon my reach""
Woke up one day and it was all on me
If it comes down, it's gon' fall on me
Lotta '42 on the flights I'm taking
Long way down from the heights I'm chasing
Just touched down, I was lights out in Vegas
Girls checking in 'cause my lifestyle dangerous
Hard to tell people that I'm all out of favors
Call me for songs or they call me for paper
Turning off my phone for the night now, baby
Pouring out my soul and it might sound crazy
Some of my niggas don't love me
We should sit down before shit turns ugly
We should sit down since you said things about me
Never had a lot, this is all I need
People never care 'til it's R.I.P.
Niggas turned they back on me for no good reason
Loyalty is priceless and it's all I need
Can't burn a bridge just to light my way
Lotta '42 on the flights I'm taking
Pouring out my soul and it might sound crazy
Lotta falling outs help me build foundation
Never had a lot, this is all I need
People never care 'til it's R.I.P.
Niggas turned they back on me for no good reason
Niggas wanted to kill me and y'all still with 'em
Nigga, y'all chill with 'em, and y'all wonder why we not friends?
Best thing I can do is not build with you
When I could destroy you, that takes some fucking discipline
I could send a team to come drill you, I got a billion or two
And I know where the fuck you live
Niggas gotta chill with talking gangsta
You should just thank us, humble yourselves a little bit
This ain't the same Shawn that you knew once
I don't shine shoes, uh
This ain't what you want, no
All that back and forth on the internet
Nigga, we don't tennis that
Y'all gotta do something, yeah
Only thing we 'spect now is violence
Anything besides this, we playing violins, uh
I'm public enemy
Niggas wanted to kill me, and y'all want me to be friendly
Niggas want sympathy after they wanted to end me
Be those closest to it, be the very ones that envy
Shout out to the family
I don't want no friends no more, not many understand me
Everybody want something
You know the price of everything but the value of nothing
But everybody want something
You know the price of everything but the value of nothing
Never had a lot, this is all I need
People never care 'til it's R.I.P.
Niggas turned they back on me for no good reason
Loyalty is priceless and it's all I need
Can't burn a bridge just to light my way
Lotta '42 on the flights I'm taking
Pouring out my soul and it might sound crazy
Lotta falling outs help me build foundation
Never had a lot, this is all I need
People never care 'til it's R.I.P.
Niggas turned they back on me for no good reason"
7am On Bridle Path,"Yeah (Go Squad)
Ayy
Look
I wish everyone could tell me exactly what they need for me
The first second they speak to me, I'm not with all the secrecy
Secretly beefin' me behind closed doors
But playin' it peacefully for the streets to see
My nigga, have some decency
Don't move like a puto
Could at least keep it a buck like Antetokounmpo
I made north of the border like Vito Rizzuto
Throwin' parties in Miami, they lovin' us mucho
With the hoe ratio, I'm like David Caruso
There's a mad shortage of people givin' me kudos
I been doin' this since T-Pain was pourin' us Nuvo
You tell 'em I run the country, they'll say ""True though""
Papi chulo, grippin' culo
And I got the flows niggas steal like boot toes
You boys reachin' new lows
Lettin' me take the wrath of that Casper The Ghost shit
While you findin' all of the loopholes
You niggas move too cold
See the watch collection and assume I got time
'Cause of the ruby rose two-tone
I switch it to the one I call ""R.I.P. Nipsey""
'Cause I swear to God the bezel got 60 of them blue stones
Maybe I'm gettin' too stoned
Khaled cut 'em all before my tombstone
Here lies a nigga that never lied in his new song
Or any of his old songs
They sing them shits like folk songs
Kumbaya, boom-ba-ye
Know the owl stay on me
Bad bitches tryna come through and lay on me
Tryna get the earl grey on me
But I ain't really into talkin' names
Only tee you're getting from me is one for the walk of shame
Heart is on my sleeve and my body is in the hall of fame
High fashion and my life is full of climaxes
And my wishes come through without blowin' eye lashes
Up in 'Bron crib, fishbowl wineglasses
That's how we passin' time
Hunnid thousand on the line
At the table playin' banker, shows a natural nine
It never happens half the time
My losing nights are still a vibe
That's the things I accept
You over there in denial, we not neck and neck
It's been a lot of years since we seen you comin' correct
Man fuck a ""Respectfully"", I just want my respect
They tried to label me mean, I say what I mean
People that could've stayed on the team
They played in-between
Clouds is hanging over you now, 'cause I'm reigning supreme
Some of these niggas say what they mean, it ain't what it seems
Had to pull my niggas out the mud like I'm trainin' Marines
You niggas hot to them little kids, you ain't famous to me
Told you I'm aimin' straight for the head, not aiming to please
I can give a fuck about who designing your sneakers and tees
Have somebody put you on a Gildan, you play with my seed
Trust me, there's some shit you really gotta come see to believe
That's why your people not believers, they all leavin' ya
That's why you buyin' into the hype that the press feedin' ya
You know the fourth level of jealousy is called media
Isn't that an ironic revelation?
Get that address to your driver, make it your destination
'Stead of just a post out of desperation
This me reachin' the deepest state of my meditation
Why you over there tryna impress the nation?
Minds runnin' wild with the speculation
Why the fuck we peacemakin' doin' the explanations
If we just gon' be right back in that bitch without hesitation?
But let me digress on behalf of the association
I'll play it cool with you then mark a nigga like Copenhagen
See they gettin' loose with the line like open cages
In the La Ferrari, my emotions racin', dancin' out a condo, ocean bathin
Niggas textin' ""Bro"", but we are not in no close relation
I was down to give these niggas credit, but hold the payment
Somehow I'm the greatest in the game, to my own amazement
The greatest in the world, there's no debatin'
You boys 'bout to wheel me to the feet like we rollerbladin'
Far as the ""Drake era"", man we in the golden ages
Look at the total wages
And look at the heroes fallin' from grace in their older ages
If we talkin' top three
Then you been slidin' the third like stolen bases
Toss around Rollies with frozen faces
They used to tell me back in the day ""Boy, you're going places""
Never understood where I could really take it
Yo"
LOYAL (feat. Drake),"True, you're a star in my head
You, nuh need fi raise war with my friends
True, you're so bad, we don't need to pretend
But I don't want war with you or my friends
You're my best friend
You're my best friend
Please stay true, but we can part again, yeah, yeah
Because, true, you're my best friend
All the way 'round, I'm loyal
I got money on me and I'm loyal
I got money in my pocket, I'm loyal, ooh
Pain goes away when I'm tipsy
Pain goes away when you're with me (me)
Even when your troubles all look risky
It's all under control
Shawty, just don't let this go (just don't let this go)
We spent the last three summers on our own (spent the summer on our own)
We get it on and then you go
I just don't want anyone (no one)
No one at home
True, you're a star in my head (it's the truth)
You nuh need fi raise war with my friends, no, no
True, you're so bad, we don't need to pretend
But I don't want war with you, or my friends
You're my best friend
You're my best friend
Because, true, when we can part again
You'll see you, you're my best friend
All the way 'round, I'm loyal (oh)
I got money on me and I'm loyal (oh)
I got money in my pocket, I'm loyal, ooh (oh)
Pain goes away when I'm tipsy (oh)
Pain goes away when you're with me (me, oh)
Even when your troubles all look risky
It's all under control
Shawty, just don't let this go (just don't let this go)
We spent the last three summers on our own (spent the summers on our own)
We get it on and then you go
I just don't wanna let go
No one at home
Please don't let this go
We spent the last three summers on our own
You're my best friend
You're my best friend
I just don't want anyone
No one at home"
Won't Be Late (feat. Drake),"Tell 'em again, tell 'em off (Tell 'em off)
It just dawned on me (on me), this right, feels wrong
No, no wingman, that's only my A-game
At this game, two can play
Kill your vibe, they don't have the right
Baby, don't fight it, you're giving me life
Take your time, set the mood right
Settle down, skeptical at first, but now I'm not
Won't be late, won't delay (Hey)
Won't be late, won't delay (Yeah)
Yeah, yeah, saving my time for you
Suddenly I freed up (Free)
Freezing my times with you
When I'm lonely, I can bring them up
Closed off my line for you (closing down my line)
I'm better when I'm just on my own, girl
Standin' in line for you (Standin' in line for you)
Standin' here for I don't know how long, girl
Things I wrote (Ayy), lengths I go
Let's you know that I want you
Words we spoke (Yeah), things you wrote
Let me know that you want me too (Yeah)
Ikebe, pressing on me heavy
Pressing up against me real close
Bakassi, moving on me wassy
Time is moving real slow
Won't be late, won't delay (Hey)
Won't be late, won't delay (Yeah)
Won't be late, won't delay (Hey)
Won't be late, won't delay (Yeah)"
Money In The Grave (Drake ft. Rick Ross),"Yeah, okay
Lil' CC on the beat, mm
Yeah, yeah
I mean, where the fuck should I really even start?
I got hoes that I'm keepin' in the dark
I got my niggas 'cross the street livin' large
Thinkin' back to the fact that they dead
Thought my raps wasn't facts 'til they sat with the bars
I got two phones, one need a charge
Yeah, they twins, I could tell they ass apart
I got big packs comin' on the way
I got big stacks comin' out the safe
I got Lil Max with me, he the wave
It's a big gap between us in the game
In the next life, I'm tryna stay paid
When I die, put my money in the grave
When I die, put my money in the grave
I really gotta put a couple niggas in they place
Really just lapped every nigga in the race
I really might tat ""Realest Nigga"" on my face
Lil CC let it slap with the bass
I used to save hoes with a mask and a cape
Now I'm like, ""Nah, love, I'm good, go away""
Ain't about to die with no money, I done gave ya
I was on top when that shit meant a lot
Still on top like I'm scared of the drop
Still on top and these niggas wanna swap
Niggas wanna swap like it's Slauson or Watts
I don't wanna change 'cause I'm good where I'm at
Mob ties, so I'm always good where I'm at
Word to Junior, Jazzy, Baby J
Tell 'em when I die, put my money in the grave
Couple figures, killers call and collect (collect)
She fuck a nigga, then she on to the next (next)
Really livin' large, she in awe with a Mack
When you niggas thinkin' small in the mall with a rat (rat)
Roll with us if you really wanna get it (get it)
Go getter, half a million in the Sprinter (Sprinter)
Phone ringin', bitches know a big tipper (tipper)
I got the hookup and there's really no limit (no limit)
Dead broke is in you nigga DNA (DNA)
Rickey Smiley's in Decatur with the yay
Lil' nigga, just another state case
Bury my motherfuckin' Chase Bank, time to bounce (bounce)
Gotta count up my allowance (gotta count up my allowance)
You niggas snitches so I gotta reroute it (so I gotta reroute it)
A nigga drippin' like I got a zillion dollars
Got the trap jumpin' like Zion when I rebound it
Then I'm out (then I'm out)
And I'll never talk about it (about it)
The homies quiet, but we all smoke the loudest (loudest)
Rich niggas and I'm really bein' modest
'Cause the way I do my deals, never treated like a artist
Want the house (house)
You could DM my accountant
My per diem six figures and I'm countin'
Nine figures was the goal 'til I hit it
These niggas ain't livin', so bury mine with me
Ross got it (Maybach Music)
When I die, put my money in the grave
I really gotta put a couple niggas in they place
Really just lapped every nigga in the race
I really might tat ""Realest Nigga"" on my face
Lil CC let it slap with the bass
I used to save hoes with a mask and a cape
Now I'm like, ""Nah, love, I'm good, go away""
Ain't about to die with no money, I done gave ya"
Knife Talk (with 21 Savage ft. Project Pat),"I gotta feed the streets, my pistol gon' bleed the streets
Ski mask on my face, sometimes you gotta cheat
To stay ahead in this bitch-a (gang), drank syrup like it's liquor
Street life'll have you catchin' up to God quicker (yeah, gang)
Sticker, AK-40 to your liver
Let the chopper bang on you like a Blood or a Cripper (gang)
Flipper, so much bread, I'm a gymnast
Made so much money off of dummies, off of dummies (yeah, gang)
I'm mister body catcher, Slaughter Gang soul snatcher
Ain't no regular F-150, this a fuckin' Raptor
No capper, street nigga, not a rapper
Chopper hit him and he turned into a booty clapper
Smith & Wesson, I'm 4L Gang reppin'
We done baptized more niggas than a damn reverend (yeah)
Kappa Alpha, me and my gang, we do all the steppin'
Who you checkin'? This FN shoot East to West End (gang)
Yeah
I heard Papi outside
And he got the double-R droppy outside
Checked the weather and it's gettin' real oppy outside
I'ma drop this shit and have these pussies droppin' like some motherfuckin' flies
Type of nigga that can't look me in the eyes
I despise
When I see you, better put that fuckin' pride to the side
Many times, plenty times, I survived
Beef is live, spoiler alert, this nigga dies
Keep blickies, and you know the weed sticky
My finger itchy, the Glock like to leave hickeys
Your shooters iffy, a street punk could never diss me
I come straight up out the 6, and we don't spare sissies
I fuck with her, and fuck with her, and her
I hit up err and tell him do the err, for sure
Voodoo curse, it got him while I flew to Turks
Know the dogs had to hit them where we knew it hurts
Gang shit, that's all I'm on (yeah)
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Let it bang, bang, let it bang, bang
'Til his brains hang and his mama sang
And the pastor sang and them bullets sang
And them choppers sang and the choir sang
I'm on everything
Jacob charged me four-fifty for a tennis chain
US Open, had it on us at the tennis game
Tell the coach don't take me out, I like to finish games
And my pen insane, and my men insane
There's like eighty of us now, that's the scary thing
Shit they doin' on that other side embarrassing
We in Paris with it, hundred carats with it
All this shit is for my son, 'cause he's inheritin' it
Gang (yeah)
(Metro)
Gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on, yeah"
Get Along Better,"Uh
This might be too real, too real
Hold me closer in these
Trying times, supposed to be mine
Baby
I need some help just like anyone else
Hold me closer in these
Trying times, open your eyes
Baby
You said you felt something for me (talk to 'em)
I don't know when
Based on the signals you send
Based on the way you apologized
When you came to see me and then (then what?)
You had the nerve to defend (defend what?)
Mistakes that you made at the end
You said I was too invested
And that's what had forced you to go and pretend
I swear you crazy
Someone that's close to you reached out to me
Just to see if we had made amends (oh)
Trust me, this ain't 'bout revenge
But now I get along better with your friend (woo)
And it's wrong, I know (know, know, know)
But again (ooh, yeah)
Trust me, this ain't 'bout revenge
I get along better with your friend (oh)
And it's wrong, I know, it's wrong, I know, oh
No
You said you felt, you said you felt
Something that's different from everyone else
You had the nerve to still ask for my help
Dug you out ditches, you buried yourself, ah-oh
You said you fell
And I took your word that night in our hotel
One thing about time, surely, time's gonna tell
Never had to work for much, so you said it yourself, ah-oh, oh
Can't let it go, can't get this out of me
This shit still bothers me
Don't you dare (don't you dare)
Don't say you're proud of me
Hurt's just unreal to me
Now you wanna come crack to me (crack, crack)
Three whole years after me
Why did you wait 'til the end?
Trust me, this ain't 'bout revenge
But now I get along better with your friend, friend
And it don't feel wrong, but again
Trust me, this ain't 'bout revenge
I get along better with your friend
Oh, and it's wrong, I know, but again
Trust me, this ain't 'bout revenge
I get along better with your friend"
Gold Roses (feat. Drake),"Yeah
I'm home now, it's over now, so...
Yeah
She got a thing for Chanel vintage
That dropped before she could speak English
Do you love me or love seekin' attention, I mean which one is it?
You keep callin' me ya twin, but twins ain't this different
Mentally I'm already on next year, that's some 20-20 clear vision
You sayin' let you finish, I ain't tryna hear it
I'm all for spiritual liftin', but I don't fly Spirit
I'm all for findin' happiness, but down to die serious
All smiles, Kevin Durant trials
Had to blow it on the court, I must have blew a milli'
I'm walkin' on all charges, that's my new Achilles
I know they love to rock a check, but who gon' do it really? Really?
My depositions never surface
Tanenbaum know the logo on the jersey, it's gettin' purchased
Ten years in and y'all yet to hear my most impressive verses
Paid the cost to be the boss wasn't even my most expensive purchase
Trust when I say I'm never on the shit they assumin' I'm on
Tales about me are like corridos in Culiacán
Sashimi from Saito, you know that man two Michelin Star
Postcard from Grace Bay, sendin' my distant regards
Vision wasn't mine, told my niggas the vision was ours
Still a part of shorty even if we've been livin' apart
Roxx'll do you filthy for me soon as I give him the nod
Meanin' he'll blast for me like puttin' the 6 with the God
Hop on a float to show the city the one they appointed
The one that's rebuildin' schools and feedin' the homeless
Hang with my niggas, but sometimes I be tryna avoid it
'Cause they'll get to poppin' out of place like they double jointed
Goals was the top of the pyramid in this shitty world
""I gotta get the most of everything""
Is the axis on which it sit and twirls
Point blank period, like a City Girl and then I bring it back to 50 world
Ayy, woah
You made me this way, yeah
Before I'm gone outta this place, yeah
Put some flowers in my face, won't you?
Let me know that I did okay, yeah
Don't wait 'til some other day, no, no
They love to wait 'til it's too late, it's too late
(This different right here, yo)
I was nominated, never won a Grammy
But I understand, they'll never understand me
Lot of lives lost, but I never panicked
Lot of lines crossed, I never did a Xanny
A hundred room mansion but I felt abandoned
Love makin' love, but where will love land me?
Jealous, so their bitches be actin' like they sleepin' on us
But they speakin' on us, jewelers quote us even numbers
Still blowin' smoke as angels float above us
Love givin' back, but will they ever love us?
Chanel in the mail, FedEx from Pharrell
And what I got for sale just sit on the scale
Triple beam dream, a buck on the shades
I really seen things give mothers the shakes
I really bought cars for women on face
I know it seem odd, but money amazin'
College loans really did fuck up her credit
Discover cards, look back, I know she regret it
But we keep pushin', keep our foot on the pedal
In the mirror she a blessin', rebukin' the devil
Livin' on the edge, she keepin' me level
Money come and go, I'ma keep you forever
Money come and go, I'ma keep you forever (forever)
Slip-on glass slippers and tickle with feathers
Everywhere we go, we create a dilemma
Coming to America, really the set
I'll let your soul glow, I'm keepin' you wet
All my cold Decembers, I know she remembers
Forgiveness for a sinner, but is it that simple?
Holdin' on your hands, your body's a temple
Fly you out to Cannes, ménages with bitches
Lobsters and the prawns, thought you was Spanish
Bottles for the Don, our parties the biggest (biggest, biggest)
(Maybach Music)
Ayy, woah
You made me this way, yeah
Before I'm gone outta this place, yeah
Put some flowers in my face, won't you?
Let me know that I did okay, yeah
Don't wait 'til some other day, no, no
They love to wait 'til it's too late, too late (Ayy)
Had a dream she was singin' to me like Gladys Knight
True love in the projects is called paradise
All your niggas left, you wasn't actin' right
But honesty itself a small sacrifice
My money bag heavy, got me packin' light
You movin' funny, can you fill my appetite?
Niggas conversations, a lot of it false
He own condos right over Carnegie Hall
Speak about your cars, but all of 'em parked
Your niggas' money light, come out of the dark
You really are my type, that's not a facade
One of the reasons why I write, we got a synopsis
I'm always at the top of barbershop gossip
After further thought, better not knock 'em
Allocate some dollars to go out shoppin'
Bitch, we on the real, it's time to stop talkin' (stop talkin', stop talkin')
Ayy, woah
You made me this way, yeah
Before I'm gone outta this place, yeah
Put some flowers in my face, won't you?
Let me know that I did okay, yeah
Don't wait 'til some other day, no, no
They love to wait 'til it's too late, too late (Ayy)"
