Song Name,Lyrics
Cruel Summer,"Fever dream high in the quiet of the night
You know that I caught it
Bad, bad boy
Shiny toy with a price
You know that I bought it
Killing me slow, out the window
I'm always waiting for you to be waiting below
Devils roll the dice, angels roll their eyes
What doesn't kill me makes me want you more
And it's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, whoa, oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, whoa oh
It's a cruel summer
With you
Hang your head low
In the glow of the vending machine
I'm not dying
You say that we'll just screw it up in these trying times
We're not trying
So cut the headlights, summer's a knife
I'm always waiting for you just to cut to the bone
Devils roll the dice, angels roll their eyes
And if I bleed, you'll be the last to know
Oh, it's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, whoa, oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, whoa, oh
It's a cruel summer
With you
I'm drunk in the back of the car
And I cried like a baby coming home from the bar (oh)
Said, ""I'm fine, "" but it wasn't true
I don't wanna keep secrets just to keep you
And I snuck in through the garden gate
Every night that summer just to seal my fate (oh)
And I screamed for whatever it's worth
""I love you, "" ain't that the worst thing you ever heard?
He looks up grinning like a devil
It's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, whoa, oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules, in breakable heaven
But ooh, whoa, oh
It's a cruel summer
With you
I'm drunk in the back of the car
And I cried like a baby coming home from the bar (h)
Said, ""I'm fine, "" but it wasn't true
I don't wanna keep secrets just to keep you
And I snuck in through the garden gate
Every night that summer just to seal my fate (oh)
And I screamed for whatever it's worth
""I love you, "" ain't that the worst thing you ever heard?"
I Knew You Were Trouble (Taylor's Version),Unavailable
Enchanted,"There I was again tonight
Forcing laughter, faking smiles
Same old tired, lonely place
Walls of insincerity, shifting eyes and vacancy
Vanished when I saw your face
All I can say is, it was enchanting to meet you
Your eyes whispered, ""Have we met?""
'Cross the room your silhouette
Starts to make its way to me
The playful conversation starts
Counter all your quick remarks
Like passing notes in secrecy
And it was enchanting to meet you
All I can say is, I was enchanted to meet you
This night is sparkling, don't you let it go
I'm wonderstruck, blushing all the way home
I'll spend forever wondering if you knew
I was enchanted to meet you
The lingering question kept me up
2 AM, who do you love?
I wonder 'til I'm wide awake
And now I'm pacing back and forth
Wishing you were at my door
I'd open up and you would say, ""Hey""
It was enchanting to meet you
All I know is, I was enchanted to meet you
This night is sparkling, don't you let it go
I'm wonderstruck, blushing all the way home
I'll spend forever wondering if you knew
That this night is flawless, don't you let it go
I'm wonderstruck, dancing around all alone
I'll spend forever wondering if you knew
I was enchanted to meet you
This is me praying that
This was the very first page
Not where the story line ends
My thoughts will echo your name, until I see you again
These are the words I held back, as I was leaving too soon
I was enchanted to meet you
Please don't be in love with someone else
Please don't have somebody waiting on you
Please don't be in love with someone else
Please don't have somebody waiting on you
This night is sparkling, don't you let it go
I'm wonderstruck, blushing all the way home
I'll spend forever wondering if you knew
This night is flawless, don't you let it go
I'm wonderstruck, dancing around all alone
I'll spend forever wondering if you knew
I was enchanted to meet you
Please don't be in love with someone else
Please don't have somebody waiting on you"
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),"I walked through the door with you
The air was cold
But something about it felt like home somehow
And I, left my scarf there at your sister's house
And you've still got it in your drawer even now
Oh, your sweet disposition
And my wide-eyed gaze
We're singing in the car, getting lost upstate
Autumn leaves falling down like pieces into place
And I can picture it after all these days
And I know it's long gone and that magic's not here no more
And I might be okay but I'm not fine at all
'Cause there we are again on that little town street
You almost ran the red 'cause you were lookin' over at me
Wind in my hair, I was there
I remember it all too well
Photo album on the counter
Your cheeks were turning red
You used to be a little kid with glasses in a twin-sized bed
And your mother's telling stories 'bout you on the tee-ball team
You told me 'bout your past thinking your future was me
And I know it's long gone and there was nothing else I could do
And I forget about you long enough to forget why I needed to
'Cause there we are again in the middle of the night
We're dancing 'round the kitchen in the refrigerator light
Down the stairs, I was there
I remember it all too well, yeah
And maybe we got lost in translation
Maybe I asked for too much
But maybe this thing was a masterpiece 'til you tore it all up
Running scared, I was there
I remember it all too well
And you call me up again just to break me like a promise
So casually cruel in the name of being honest
I'm a crumpled up piece of paper lying here
'Cause I remember it all, all, all
Too well
Time won't fly, it's like I'm paralyzed by it
I'd like to be my old self again
But I'm still trying to find it
After plaid shirt days and nights when you made me your own
Now you mail back my things and I walk home alone
But you keep my old scarf from that very first week
'Cause it reminds you of innocence
And it smells like me
You can't get rid of it
'Cause you remember it all too well, yeah
'Cause there we are again when I loved you so
Back before you lost the one real thing you've ever known
It was rare, I was there, I remember it all too well
Wind in my hair, you were there, you remember it all
Down the stairs, you were there, you remember it all
It was rare, I was there, I remember it all too well"
Love Story (Taylor’s Version),"We were both young when I first saw you
I close my eyes and the flashback starts
I'm standin' there
On a balcony in summer air
See the lights, see the party, the ball gowns
See you make your way through the crowd
And say, ""Hello""
Little did I know
That you were Romeo, you were throwin' pebbles
And my daddy said, ""Stay away from Juliet""
And I was cryin' on the staircase
Beggin' you, ""Please don't go, "" and I said
Romeo, take me somewhere we can be alone
I'll be waiting, all there's left to do is run
You'll be the prince and I'll be the princess
It's a love story, baby, just say, ""Yes""
So I sneak out to the garden to see you
We keep quiet, 'cause we're dead if they knew
So close your eyes
Escape this town for a little while, oh oh
'Cause you were Romeo, I was a scarlet letter
And my daddy said, ""Stay away from Juliet""
But you were everything to me
I was beggin' you, ""Please don't go, "" and I said
Romeo, take me somewhere we can be alone
I'll be waiting, all there's left to do is run
You'll be the prince and I'll be the princess
It's a love story, baby, just say, ""Yes""
Romeo, save me, they're tryna tell me how to feel
This love is difficult, but it's real
Don't be afraid, we'll make it out of this mess
It's a love story, baby, just say, ""Yes""
Oh, oh
I got tired of waiting
Wonderin' if you were ever comin' around
My faith in you was fading
When I met you on the outskirts of town, and I said
Romeo, save me, I've been feeling so alone
I keep waiting for you, but you never come
Is this in my head? I don't know what to think
He knelt to the ground and pulled out a ring
And said, ""Marry me, Juliet
You'll never have to be alone
I love you and that's all I really know
I talked to your dad, go pick out a white dress
It's a love story, baby, just say, ""Yes""
Oh, oh, oh
Oh, oh, oh, oh
'Cause we were both young when I first saw you"
Delicate,"This ain't for the best
My reputation's never been worse, so
You must like me for me
We can't make any promises
Now can we, babe?
But you can make me a drink
Dive bar on the East Side, where you at?
Phone lights up my nightstand in the black
Come here; you can meet me in the back
Dark jeans and your Nikes, look at you
Oh, damn, never seen that color blue
Just think of the fun things we could do
'Cause I like you
This ain't for the best
My reputation's never been worse, so
You must like me for me
Yeah, I want you
We can't make any promises
Now can we, babe?
But you can make me a drink
Is it cool that I said all that?
Is it chill that you're in my head?
'Cause I know that it's delicate (Delicate)
Is it cool that I said all that?
Is it too soon to do this yet?
'Cause I know that it's delicate
Isn't it, isn't it, isn't it?
Isn't it?
Isn't it, isn't it, isn't it?
Isn't it delicate?
Third floor on the West Side, me and you
Handsome, you're a mansion with a view
Do the girls back home touch you like I do?
Long night with your hands up in my hair
Echoes of your footsteps on the stairs
Stay here, honey, I don't want to share
'Cause I like you
This ain't for the best
My reputation's never been worse, so
You must like me for me
Yeah, I want you
We can't make any promises
Now can we, babe?
But you can make me a drink
Is it cool that I said all that?
Is it chill that you're in my head?
'Cause I know that it's delicate (Delicate)
Is it cool that I said all that?
Is it too soon to do this yet?
'Cause I know that it's delicate
Isn't it, isn't it, isn't it?
Isn't it?
Isn't it, isn't it, isn't it?
Isn't it delicate?
Sometimes I wonder; when you sleep
Are you ever dreaming of me?
Sometimes when I look into your eyes
I pretend you're mine, all the damn time
'Cause I like you
Is it cool that I said all that?
Is it chill that you're in my head?
'Cause I know that it's delicate (Delicate)
Yeah, I want you
Is it cool that I said all that?
Is it too soon to do this yet?
'Cause I know that it's delicate (Delicate)
'Cause I like you
Is it cool that I said all that? (Isn't it?)
Is it chill that you're in my head? (Isn't it, isn't it?)
'Cause I know that it's delicate
Isn't it delicate?
Yeah, I want you
Is it cool that I said all that (Isn't it?)
Is it too soon to do this yet? (Isn't it, isn't it?)
'Cause I know that it's delicate
Isn't it delicate?"
Shake It Off,Unavailable
We Are Never Ever Getting Back Together (Taylor's Version),Unavailable
This Love (Taylor’s Version),Unavailable
champagne problems,"You booked the night train for a reason
So you could sit there in this hurt
Bustling crowds or silent sleepers
You're not sure which is worse
Because I dropped your hand while dancing
Left you out there standing
Crestfallen on the landing
Champagne problems
Your mom's ring in your pocket
My picture in your wallet
Your heart was glass, I dropped it
Champagne problems
You told your family for a reason
You couldn't keep it in
Your sister splashed out on the bottle
Now no one's celebrating
Dom Pérignon, you brought it
No crowd of friends applauded
Your hometown skeptics called it
Champagne problems
You had a speech, you're speechless
Love slipped beyond your reaches
And I couldn't give a reason
Champagne problems
Your Midas touch on the Chevy door
November flush and your flannel cure
""This dorm was once a madhouse""
I made a joke, ""Well, it's made for me""
How evergreen, our group of friends
Don't think we'll say that word again
And soon they'll have the nerve to deck the halls
That we once walked through
One for the money, two for the show
I never was ready, so I watch you go
Sometimes you just don't know the answer
'Til someone's on their knees and asks you
""She would've made such a lovely bride
What a shame she's fucked in the head, "" they said
But you'll find the real thing instead
She'll patch up your tapestry that I shred
And hold your hand while dancing
Never leave you standing
Crestfallen on the landing
With champagne problems
Your mom's ring in your pocket
Her picture in your wallet
You won't remember all my
Champagne problems
You won't remember all my
Champagne problems"
You Belong With Me (Taylor’s Version),"You're on the phone with your girlfriend, she's upset
She's going off about something that you said
'Cause she doesn't get your humor like I do
I'm in the room, it's a typical Tuesday night
I'm listening to the kind of music she doesn't like
And she'll never know your story like I do
But she wears short skirts
I wear T-shirts
She's Cheer Captain, and I'm on the bleachers
Dreaming about the day when you wake up and find
That what you're looking for has been here the whole time
If you could see that I'm the one
Who understands you
Been here all along
So, why can't you see?
You belong with me
You belong with me
Walk in the streets with you in your worn-out jeans
I can't help thinking this is how it ought to be
Laughing on a park bench thinking to myself
Hey, isn't this easy?
And you've got a smile
That can light up this whole town
I haven't seen it in a while
Since she brought you down
You say you're fine, I know you better than that
Hey, what you doing with a girl like that?
She wears high heels
I wear sneakers
She's Cheer Captain, and I'm on the bleachers
Dreaming about the day when you wake up and find
That what you're looking for has been here the whole time
If you could see that I'm the one
Who understands you
Been here all along
So, why can't you see?
You belong with me
Standing by and waiting at your backdoor
All this time how could you not know, baby?
You belong with me
You belong with me
Oh, I remember you driving to my house
In the middle of the night
I'm the one who makes you laugh
When you know you're 'bout to cry
And I know your favorite songs
And you tell me 'bout your dreams
Think I know where you belong
Think I know it's with me
Can't you see that I'm the one
Who understands you?
Been here all along
So, why can't you see?
You belong with me
Standing by and waiting at your backdoor
All this time how could you not know, baby?
You belong with me
You belong with me
You belong with me
Have you ever thought just maybe
You belong with me?
You belong with me"
Message In A Bottle (Taylor's Version) (From The Vault),"I know that you like me
And it's kinda frightenin'
Standing here waitin', waitin'
And I became hypnotized
By freckles and bright eyes
Tongue tied
But now
You're so far away and I'm down
Feelin' like a face in the crowd
I'm reachin' for you, terrified
'Cause you could be the one that I love
I could be the one that you dream of
Message in a bottle is all I can do
Standin' here, hopin' it gets to you
You could be the one that I keep, and I
Could be the reason you can't sleep at night
Message in a bottle is all I can do
Standin' here, hopin' it gets to you
These days I'm restless
Work days are endless
Look how you've made me, made me
But time moves faster
Replaying your laughter
Disaster
'Cause now
You're so far away and I'm down
Feelin' like a face in the crowd
I'm reachin' for you, terrified
'Cause you could be the one that I love
I could be the one that you dream of
Message in a bottle is all I can do
Standin' here, hopin' it gets to you (it gets to you)
You could be the one that I keep, and I (I)
Could be the reason you can't sleep at night
Message in a bottle is all I can do
Standin' here, hopin' it gets to you
How is it in London? (London)
Where are you while I'm wonderin' (wonderin')
If I'll ever see you again?
You could be the one that I love, mm-mm
And now I'm standin' here, hopin' it gets to you
'Cause you could be the one that I love
I could be the one that you dream of
Message in a bottle is all I can do
Standin' here, hopin' it gets to you (it gets to you)
You could be the one that I keep, and I
Could be the reason you can't sleep at night (you can't sleep at night)
Message in a bottle is all I can do (yeah, yeah)
Standin' here, hopin' it gets to you (yeah, yeah)
You could be the one that I love
(Love)
You could be the one that I love
(Love) my love
And now I'm standin' here, hopin' this gets to you"
willow,"I'm like the water when your ship rolled in that night
Rough on the surface but you cut through like a knife
And if it was an open-shut case
I never would've known from that look on your face
Lost in your current like a priceless wine
The more that you say
The less I know
Wherever you stray
I follow
I'm begging for you to take my hand
Wreck my plans
That's my man
Life was a willow and it bent right to your wind (oh)
Head on the pillow, I could feel you sneaking in
As if you were a mythical thing
Like you were a trophy or a champion ring
And there was one prize I'd cheat to win
The more that you say
The less I know
Wherever you stray
I follow
I'm begging for you to take my hand
Wreck my plans
That's my man
You know that my train could take you home
Anywhere else is hollow
I'm begging for you to take my hand
Wreck my plans
That's my man
Life was a willow and it bent right to your wind (oh)
They count me out time and time again
Life was a willow and it bent right to your wind (oh)
But I come back stronger than a 90's trend
Wait for the signal and I'll meet you after dark
Show me the places where the others gave you scars
Now this is an open-shut case
Guess I should've known from the look on your face
Every bait and switch was a work of art
The more that you say
The less I know
Wherever you stray
I follow
I'm begging for you to take my hand
Wreck my plans
That's my man
You know that my train could take you home
Anywhere else is hollow
I'm begging for you to take my hand
Wreck my plans
That's my man
The more that you say
The less I know
Wherever you stray
I follow
Begging for you to take my hand
Wreck my plans
That's my man
You know that my train could take you home
Anywhere else is hollow
Begging for you to take my hand
Wreck my plans
That's my man
Hey, that's my man
That's my man
Yeah, that's my man
Every bait and switch was a work of art
That's my man
Hey, that's my man
I'm begging for you to take my hand
Wreck my plans
That's my man"
22 (Taylor's Version),"It feels like a perfect night
To dress up like hipsters
And make fun of our exes
Ah-ah, ah-ah
It feels like a perfect night
For breakfast at midnight
To fall in love with strangers
Ah-ah, ah-ah
Yeah, we're happy, free, confused and lonely at the same time
It's miserable and magical, oh yeah
Tonight's the night when we forget about the deadlines
It's time, oh-oh
I don't know about you
But I'm feeling 22
Everything will be alright if
You keep me next to you
You don't know about me
But I'll bet you want to
Everything will be alright if
We just keep dancing like we're 22, 22
It seems like one of those nights
This place is too crowded
Too many cool kids
(Who's Taylor Swift anyway? Ew) Ah-ah, ah-ah
It seems like one of those nights
We ditch the whole scene
And end up dreamin' instead of sleeping, yeah
We're happy, free, confused and lonely in the best way
It's miserable and magical, oh yeah
Tonight's the night when we forget about the heartbreaks
It's time, oh-oh
I don't know about you
But I'm feeling 22
Everything will be alright if
You keep me next to you
You don't know about me
But I'll bet you want to
Everything will be alright if
We just keep dancing like we're 22 (Oh, oh, oh, oh)
22
I don't know about you
22, 22
It feels like one of those nights
We ditch the whole scene
It feels like one of those nights
We won't be sleeping
It feels like one of those nights
You look like bad news
I gotta have you
I gotta have you
Ooh, ooh, yeah, yeah
I don't know about you
But I'm feeling 22
Everything will be alright if (Ooh)
You keep me next to you
You don't know about me
But I'll bet you want to
Everything will be alright if
We just keep dancing like we're 22
22 (Dancing like)
22 (Yeah, yeah)
22 (Yeah, yeah, yeah)
It feels like one of those nights
We ditch the whole scene
It feels like one of those nights
We won't be sleeping
It feels like one of those nights
You look like bad news
I gotta have you
I gotta have you"
cardigan,"Vintage tee, brand new phone
High heels on cobblestones
When you are young, they assume you know nothing
Sequin smile, black lipstick
Sensual politics
When you are young, they assume you know nothing
But I knew you
Dancin' in your Levi's
Drunk under a streetlight, I
I knew you
Hand under my sweatshirt
Baby, kiss it better, I
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite
A friend to all is a friend to none
Chase two girls, lose the one
When you are young, they assume you know nothin'
But I knew you
Playing hide-and-seek and
Giving me your weekends, I
I knew you
Your heartbeat on the High Line
Once in 20 lifetimes, I
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite
To kiss in cars and downtown bars
Was all we needed
You drew stars around my scars
But now I'm bleedin'
'Cause I knew you
Steppin' on the last train
Marked me like a bloodstain, I
I knew you
Tried to change the ending
Peter losing Wendy, I
I knew you
Leavin' like a father
Running like water, I
And when you are young, they assume you know nothing
But I knew you'd linger like a tattoo kiss
I knew you'd haunt all of my what-ifs
The smell of smoke would hang around this long
'Cause I knew everything when I was young
I knew I'd curse you for the longest time
Chasin' shadows in the grocery line
I knew you'd miss me once the thrill expired
And you'd be standin' in my front porch light
And I knew you'd come back to me
You'd come back to me
And you'd come back to me
And you'd come back
And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite"
exile (feat. Bon Iver),"I can see you standing, honey
With his arms around your body
Laughin', but the joke's not funny at all
And it took you five whole minutes
To pack us up and leave me with it
Holdin' all this love out here in the hall
I think I've seen this film before
And I didn't like the ending
You're not my homeland anymore
So what am I defending now?
You were my town
Now I'm in exile, seein' you out
I think I've seen this film before
I can see you starin', honey
Like he's just your understudy
Like you'd get your knuckles bloody for me
Second, third, and hundredth chances
Balancin' on breaking branches
Those eyes add insult to injury
I think I've seen this film before
And I didn't like the ending
I'm not your problem anymore
So who am I offending now?
You were my crown
Now I'm in exile, seein' you out
I think I've seen this film before
So I'm leavin' out the side door
So step right out, there is no amount
Of crying I can do for you
All this time
We always walked a very thin line
You didn't even hear me out (you didn't even hear me out)
You never gave a warning sign (I gave so many signs)
All this time
I never learned to read your mind (never learned to read my mind)
I couldn't turn things around (you never turned things around)
'Cause you never gave a warning sign (I gave so many signs)
So many signs, so many signs
You didn't even see the signs
I think I've seen this film before
And I didn't like the ending
You're not my homeland anymore
So what am I defending now?
You were my town
Now I'm in exile, seein' you out
I think I've seen this film before
So I'm leavin' out the side door
So step right out, there is no amount
Of crying I can do for you
All this time
We always walked a very thin line
You didn't even hear me out (didn't even hear me out)
You never gave a warning sign (I gave so many signs)
All this time
I never learned to read your mind (never learned to read my mind)
I couldn't turn things around (you never turned things around)
'Cause you never gave a warning sign (I gave so many signs)
All this time (so many signs)
I never learned to read your mind (so many signs)
I couldn't turn things around (I couldn't turn things around)
'Cause you never gave a warning sign (you never gave a warning sign)
You never gave a warning sign
Ah, ah"
Mr. Perfectly Fine (Taylor’s Version) (From The Vault),"Mr. ""Perfect face""
Mr. ""Here to stay""
Mr. ""Looked me in the eye and told me you would never go away""
Everything was right
Mr. ""I've been waiting for you all my life""
Mr. ""Every single day until the end, I will be by your side""
But that was when I got to know Mr. ""Change of heart""
Mr. ""Leaves me all alone, "" I fall apart
It takes everything in me just to get up each day
But it's wonderful to see that you're okay
Hello Mr. ""Perfectly fine""
How's your heart after breaking mine?
Mr. ""Always at the right place at the right time, "" baby
Hello Mr. ""Casually cruel""
Mr. ""Everything revolves around you""
I've been Miss ""Misery"" since your goodbye
And you're Mr. ""Perfectly fine""
Mr. ""Never told me why""
Mr. ""Never had to see me cry""
Mr. ""Insincere apology so he doesn't look like the bad guy""
He goes about his day
Forgets he ever even heard my name
Well, I thought you might be different than the rest
I guess you're all the same
'Cause I hear he's got his arm 'round a brand-new girl
I've been pickin' up my heart, he's been pickin' up her
And I never got past what you put me through
But it's wonderful to see that it never phased you
Hello Mr. ""Perfectly fine""
How's your heart after breakin' mine?
Mr. ""Always at the right place at the right time, "" baby
Hello Mr. ""Casually cruel""
Mr. ""Everything revolves around you""
I've been Miss ""Misery"" since your goodbye
And you're Mr. ""Perfectly fine""
So dignified in your well-pressed suit
So strategized, all the eyes on you
Sashay away to your seat
It's the best seat, in the best room
Oh, he's so smug, Mr. ""Always wins""
So far above me in every sense
So far above feeling anything
And it's really such a shame
It's such a shame
'Cause I was Miss ""Here to stay""
Now I'm Miss ""Gonna be alright someday""
And someday maybe you'll miss me
But by then, you'll be Mr. ""Too late""
Goodbye Mr. ""Perfectly fine""
How's your heart after breakin' mine?
Mr. ""Always at the right place at the right time, "" baby
Goodbye Mr. ""Casually cruel""
Mr. ""Everything revolves around you""
I've been Miss ""Misery"" for the last time
And you're Mr. ""Perfectly fine""
You're perfectly fine
Mr. ""Look me in the eye and told me you would never go away""
You said you'd never go away"
Bad Blood,"'Cause baby, now we got bad blood
You know it used to be mad love
So take a look what you've done
'Cause baby, now we got bad blood (hey!)
Now we got problems
And I don't think we can solve 'em
You made a really deep cut
And baby, now we got bad blood (hey!)
Did you have to do this?
I was thinking that you could be trusted
Did you have to ruin
What was shining? Now it's all rusted
Did you have to hit me
Where I'm weak? Baby, I couldn't breathe
And rub it in so deep
Salt in the wound like you're laughing right at me
Oh, it's so sad to think about the good times
You and I
'Cause baby, now we got bad blood
You know it used to be mad love
So take a look what you've done
'Cause baby, now we got bad blood (hey!)
Now we got problems
And I don't think we can solve 'em
You made a really deep cut
And baby, now we got bad blood (hey!)
Did you think we'd be fine?
Still got scars on my back from your knife
So don't think it's in the past
These kind of wounds they last and they last
Now did you think it all through?
All these things will catch up to you
And time can heal, but this won't
So if you come in my way, just don't
Oh, it's so sad to think about the good times
You and I
'Cause baby, now we got bad blood
You know it used to be mad love
So take a look what you've done
'Cause baby, now we got bad blood (hey!)
Now we got problems
And I don't think we can solve 'em
You made a really deep cut
And baby, now we got bad blood (hey!)
Band-aids don't fix bullet holes
You say sorry just for show
If you live like that, you live with ghosts (ghosts, ghosts)
Band-aids don't fix bullet holes (hey!)
You say sorry just for show (hey!)
If you live like that, you live with ghosts (hey!)
Hm, if you love like that, blood runs cold
'Cause baby, now we got bad blood
You know it used to be mad love
So take a look what you've done
'Cause baby, now we got bad blood (hey!)
Now we got problems
And I don't think we can solve 'em (think we can solve 'em)
You made a really deep cut
And baby, now we got bad blood (hey!)
'Cause baby, now we got bad blood
You know it used to be mad love
So take a look what you've done (look what you've done)
'Cause baby, now we got bad blood (hey!)
Now we got problems
And I don't think we can solve 'em
You made a really deep cut
And baby, now we got bad blood (hey!)"
Paper Rings,"The moon is high
Like your friends were the night that we first met
Went home and tried to stalk you on the internet
Now I've read all of the books beside your bed
The wine is cold
Like the shoulder that I gave you in the street
Cat and mouse for a month or two or three
Now I wake up in the night and watch you breathe
Kiss me once 'cause you know I had a long night
(Oh!) Kiss me twice 'cause it's gonna be alright
Three times 'cause I've waited my whole life
(One, two, one two three four!)
I like shiny things, but I'd marry you with paper rings
Uh huh, that's right
Darling, you're the one I want, and
I hate accidents except when we went from friends to this
Uh huh, that's right
Darling, you're the one I want
In paper rings, in picture frames, in dirty dreams
Oh, you're the one I want
In the winter, in the icy outdoor pool
When you jumped in first, I went in too
I'm with you even if it makes me blue
Which takes me back
To the color that we painted your brother's wall
Honey, without all the exes, fights, and flaws
We wouldn't be standing here so tall, so
Kiss you once 'cause I know you had a long night
(Oh!) Kiss you twice 'cause it's gonna be alright
Three times 'cause you waited your whole life
(One, two, one two three four!)
I like shiny things, but I'd marry you with paper rings
Uh huh, that's right
Darling, you're the one I want, and
I hate accidents except when we went from friends to this
Uh huh, that's right
Darling, you're the one I want
In paper rings, in picture frames, in dirty dreams
Oh, you're the one I want
I want to drive away with you
I want your complications too
I want your dreary Mondays
Wrap your arms around me, baby boy
I want to drive away with you
I want your complications too
I want your dreary Mondays
Wrap your arms around me, baby boy
Uh huh
I like shiny things, but I'd marry you with paper rings
Uh huh, that's right
You're the one I want
I hate accidents except when we went from friends to this
Uh huh
Darling, you're the one I want
I like shiny things, but I'd marry you with paper rings
Uh huh, that's right
Darling, you're the one I want, and
I hate accidents except when we went from friends to this
Uh huh, that's right
Darling, you're the one I want
In paper rings, in picture frames, in dirty dreams
You're the one I want
In paper rings, in picture frames, and all my dreams
Oh, you're the one I want
You're the one I want, one I want
You're the one I want, one I want"
Carolina - From The Motion Picture “Where The Crawdads Sing”,Unavailable
Getaway Car,"No, nothin' good starts in a getaway car
It was the best of times, the worst of crimes
I struck a match and blew your mind
But I didn't mean it, and you didn't see it
The ties were black, the lies were white
In shades of gray in candlelight
I wanted to leave him, I needed a reason
""X"" marks the spot where we fell apart
He poisoned the well, I was lyin' to myself
I knew it from the first Old Fashioned, we were cursed
We never had a shotgun shot in the dark (oh!)
You were drivin' the getaway car
We were flyin', but we'd never get far
Don't pretend it's such a mystery
Think about the place where you first met me
Ridin' in a getaway car
There were sirens in the beat of your heart
Should've known I'd be the first to leave
Think about the place where you first met me
In a getaway car, oh-oh-oh
No, they never get far, oh-oh-ah
No, nothin' good starts in a getaway car
It was the great escape, the prison break
The light of freedom on my face
But you weren't thinkin' and I was just drinkin'
While he was runnin' after us, I was screamin', ""Go, go, go!""
But with three of us, honey, it's a sideshow
And a circus ain't a love story, and now we're both sorry (we're both sorry)
""X"" marks the spot where we fell apart
He poisoned the well, every man for himself
I knew it from the first Old Fashioned, we were cursed
It hit you like a shotgun shot to the heart (oh!)
You were drivin' the getaway car
We were flyin', but we'd never get far
Don't pretend it's such a mystery
Think about the place where you first met me
Ridin' in a getaway car
There were sirens in the beat of your heart
Should've known I'd be the first to leave
Think about the place where you first met me
In a getaway car, oh-oh-oh
No, they never get far, oh-oh-ah
No, nothin' good starts in a getaway car
We were jet-set, Bonnie and Clyde (oh-oh)
Until I switched to the other side, to the other side
It's no surprise I turned you in (oh-oh)
'Cause us traitors never win
I'm in a getaway car
I left you in a motel bar
Put the money in a bag and I stole the keys
That was the last time you ever saw me (oh!)
Drivin' the getaway car
We were flyin', but we'd never get far (don't pretend)
Don't pretend it's such a mystery
Think about the place where you first met me
Ridin' in a getaway car
There were sirens in the beat of your heart (should've known)
Should've known I'd be the first to leave
Think about the place where you first met me
In a getaway car, oh-oh-oh
No, they never get far, oh-oh-ah
No, nothin' good starts in a getaway car
I was ridin' in a getaway car
I was cryin' in a getaway car
I was dyin' in a getaway car
Said goodbye in a getaway car
Ridin' in a getaway car
I was cryin' in a getaway car
I was dyin' in a getaway car
Said goodbye in a getaway car"
Wildest Dreams,"He said, ""Let's get out of this town
Drive out of the city, away from the crowds""
I thought Heaven can't help me now
Nothing lasts forever
But this is gonna take me down
He's so tall and handsome as hell
He's so bad, but he does it so well
I can see the end as it begins
My one condition is
Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your wildest dreams, ah-ah, ha
Wildest dreams, ah-ah, ha
I said, ""No one has to know what we do""
His hands are in my hair, his clothes are in my room
And his voice is a familiar sound
Nothing lasts forever
But this is getting good now
He's so tall and handsome as hell
He's so bad, but he does it so well
And when we've had our very last kiss
My last request is
Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your wildest dreams, ah-ah, ha (ha-ah, ha)
Wildest dreams, ah-ah, ha
You'll see me in hindsight
Tangled up with you all night
Burning it down
Someday when you leave me
I bet these memories
Follow you around
You'll see me in hindsight
Tangled up with you all night
Burning (burning) it (it) down (down)
Someday when you leave me
I bet these memories
Follow (follow) you (you) around (follow you around)
Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just pretend
Say you'll remember me
Standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just (pretend, just pretend) in your wildest dreams, ah-ah, ha (ah)
In your wildest dreams, ah-ah, ha
Even if it's just stayed in your wildest dreams, ah-ah, ha
In your wildest dreams, ah-ah, ha"
